date,Punjab,Haryana,Rajasthan,Delhi,Uttar Pradesh,Uttarakhand,Himachal Pradesh,Jammu and Kashmir,Chandigarh,Chhattisgarh,Gujarat,Madhya Pradesh,Maharashtra,Goa,DD,DNH,Andhra Pradesh,Karnataka,Kerala,Tamil Nadu,Pondy,Bihar,DVC,Jharkhand,Odisha,West Bengal,Sikkim,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura,Telangana,,,,
09.07.13,175.8,164.7,138.1,101.7,228.2,31.2,23.2,25.9,5.2,67.3,205.4,114.5,322.3,6.8,6,14.7,119.8,144.5,52,245.9,6.2,42.7,59.2,19.9,66.7,122.9,0.8,1.2,20.1,1.4,3.6,0.9,1.6,3.3,0,,,,
10.07.13,170.5,145.3,142.9,93.8,237.5,31.3,24.4,27.5,5.3,67.2,206.9,113.1,319.5,7,6.1,14.7,125.5,148.1,53.4,253.3,6.3,40.2,58.4,19.2,69,131.4,1.1,1.2,21.5,1.4,3.7,0.9,1.6,3,0,,,,
11.07.13,164.6,142.3,144.8,93,232.6,32.6,23.3,27.7,5.4,65.3,200.2,112,315.9,7.3,6.2,14.4,123.9,147.1,47.5,249.2,6.2,38.9,58.4,18.5,69.7,139,1.1,1.3,21.9,1.4,4.4,1,1.5,3.4,0,,,,
12.07.13,183.9,161.4,150.8,99,230.7,32,24.4,30.2,5.9,64.4,202.2,114.2,311.4,7.6,6.1,14.4,114.5,140.5,50.9,245,6.2,41.1,58.8,18.9,68.6,134.7,0.9,1.1,22.9,1.4,4.6,0.9,1.4,3.1,0,,,,
13.07.13,188.4,165.3,146.7,97.9,240.5,33.5,24.7,30.7,5.9,61.1,196.9,116.3,297.2,7.3,5.8,14.1,105.5,138.8,52.4,251.5,6.4,40.8,57.9,17.7,70.9,133.9,1.1,1.2,22.2,1.4,4.2,0.9,1.3,3.1,0,,,,
14.07.13,195.8,171.3,138.6,97.7,245.2,33.9,25,30.8,5.7,62.1,186.8,112.7,297.1,7.3,5.9,14.5,109.2,136.2,52.2,254.6,6.2,42.3,58.1,19.8,70,128.1,1.1,1,23.1,1.5,4.6,1.1,1.5,3.2,0,,,,
15.07.13,198.6,165.3,132.3,96,239,33.2,23.5,30.4,5.3,63.4,181.4,102.6,292.3,6.5,6,14.5,115.6,130.3,49.2,244,5.9,43.3,57.1,19.8,67.9,124.6,1.1,1.2,21.4,1.6,4.2,1,1.6,3.3,0,,,,
16.07.13,194.7,170,142.8,102.4,242.5,35,24.7,29.9,5.9,63.8,195.1,102.6,304.7,6.8,6,13.3,121.1,141.9,53.5,250.4,6.2,45,59.7,19.8,69.6,130.6,1.5,1.2,22.5,1.3,4.1,1,1.4,3.6,0,,,,
17.07.13,190.9,168,146.3,103.7,246.6,34.2,24.2,31.5,5.7,63.9,198.1,110.8,305.5,7.1,6.2,14.4,121.3,141.1,53,249.2,6.1,43.5,58.6,21.1,69.6,133.8,1.2,1.1,23.2,1.3,4.7,1,1.5,3.2,0,,,,
18.07.13,194.4,171.6,152,103.9,248.8,33.4,24.9,31.1,6,65.2,197.8,114.9,307.2,7.3,5.9,14.2,111.8,141.4,53.1,251.6,6,43.9,59.9,20.8,71.3,136.5,1.2,1.3,23.5,1.3,4.4,1,1.6,3.4,0,,,,
19.07.13,193.2,173.2,146.9,104,253.7,33.1,25.6,31.2,5.7,66.9,202.1,113.6,300.6,7.1,6.1,14.2,114.6,138.6,51.4,251.6,6.2,44.5,62.8,20.8,71,137.3,1.2,1.3,23,1.3,4.1,1,1.5,3,0,,,,
20.07.13,194.2,172,150.4,104,246.6,33.8,25.5,31.2,5.9,68.5,204.8,111,294,7,6.1,13.7,106.3,137,51.2,245.1,6.2,43.2,59.1,20.4,68.8,135.3,1.2,1.1,22.6,1.7,4.3,1,1.6,3.5,0,,,,
21.07.13,180.6,157.4,143.4,85.9,236.1,34.5,22.9,24.6,5.1,64.9,207.6,110.8,289.3,7,6.1,12.4,107.2,132.5,51.2,238.8,6,44,59.9,20.5,66.7,130.1,1.2,1.1,22.4,1.4,4.3,1,1.3,3.2,0,,,,
22.07.13,181.6,152.9,132.8,82.7,236.3,31,21.9,28.1,4.9,62.7,200.1,110.7,282.3,6.2,5.9,12.5,113.4,124.5,47.3,228.5,5.6,44.5,58.5,20.4,64.6,131,0.9,1.2,23.3,1.4,4.2,1,1.3,3.1,0,,,,
23.07.13,220.7,153.3,133.2,92.4,241.6,32.1,22.8,31.3,5.6,63.3,205.7,110.8,298,6.5,5.8,12.2,109.9,136.5,51.1,243,5.9,38.9,58.5,21,66.5,135.9,0.9,1.2,22.7,1.3,4.3,0.9,1.2,3.4,0,,,,
24.07.13,191.7,155,137.4,96.7,245,31.4,22.9,31.6,5.9,63,199.5,112.1,295.6,6.5,5.9,12.6,102,129.8,51.2,246.8,6,40.2,58.9,20.8,67.5,135.2,1,1.3,22.6,1.6,4.4,0.8,1.6,3.5,0,,,,
25.07.13,192.7,159.4,145,100.2,243.1,28.4,23.8,29.3,6,61.8,196.2,118.4,291.4,6.5,5.9,12.6,113.7,131.5,51.5,247.9,6.2,41.4,60,20,66.8,137.8,1.2,0.7,23.3,1.6,4.6,1.1,1.6,3.5,0,,,,
26.07.13,192.6,155.8,142.8,94.5,242.1,27.8,24.2,27.5,6,62.7,196.9,114.2,292.7,7,6.1,12.6,126.4,136.3,51,242.3,6.2,40.2,57.4,19.2,68.8,134.8,1.2,0.7,23.1,1.5,4.4,1.1,1.6,3.4,0,,,,
27.07.13,193.9,158.7,135.4,95,240.9,32.7,24.9,31,5.9,60.6,196.8,111.1,290.2,7.4,6.1,13.9,133.8,135,50,253,6.4,38.5,58,17.8,66.9,131.2,1.3,0.8,22.4,1.8,4.4,1.1,1.1,3.4,0,,,,
28.07.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
29.07.13,198.7,157.1,125.9,93.7,242.5,32.6,22.8,28.7,5.6,59.1,188.2,101.5,282.3,7.4,6,14,135.9,124,48.5,246.1,6.2,39.8,56.3,19.2,67.8,123.6,1,1.4,23,1.5,4.3,1,1.5,3,0,,,,
30.07.13,197.9,164,132.3,102.6,247.9,32.7,24.1,30.8,7.3,59.9,186.8,104.9,297.7,8.2,6,13.7,143.6,134.9,52.6,254.8,6.5,40,57.6,18.8,66.5,117.5,1.1,1.1,23,1.5,4.5,1,1.4,3.1,0,,,,
31.07.13,198.3,159.1,132.2,102.5,246,31.9,25.1,26.1,5.2,55.7,188.6,109.9,302.3,8.4,6,14.4,138,137.4,54.4,261.6,6.5,41.1,55.7,19.1,62.2,126.4,1.3,1.2,23.2,1.3,4.4,1,1.3,3,0,,,,
01.08.13,198.4,159.2,135.9,96.9,250.9,28.9,24.7,31,6.3,55.5,190.9,105.4,295.5,7.7,5.9,14.8,120.2,137.5,55.6,258.5,6.5,41.7,55.4,18.9,67,127.8,1.3,1.1,21,1.2,4.6,1,1.4,3.2,0,,,,
02.08.13,186,151.3,135.4,97.1,246.5,27.8,23.8,28.8,6.3,58.2,192,106.4,284.7,6.8,5.9,14.4,123.3,137.2,50.8,257.4,6.6,41.1,54.5,19.3,66.2,128.9,1.2,1.2,23.6,1.2,4.4,1,1.6,3.2,0,,,,
03.08.13,182.3,155.5,149.1,102.1,252.9,33.4,24.1,26.7,5.8,57,188.3,111.3,277.6,7.7,6,14.3,134.8,140.8,49,260.1,6.7,45,57.2,20,64.8,129.5,1.2,1.1,23.3,1.6,4,1.1,1.7,3.4,0,,,,
04.08.13,188.7,164.7,150.9,97.8,256.7,33.3,23.4,28.4,5.7,56.8,185.4,112.2,290.3,7.5,6,14.2,147.8,140.6,51.9,252.9,6.6,43.7,57.9,20,67.2,133,0.6,1.2,23,1.6,4,1,1.6,3.1,0,,,,
05.08.13,189.6,158,148.7,94.4,259.1,31.4,22,29.5,5.3,58.5,181.4,114.2,286.2,7,6,14.9,147.7,131.4,47.8,238.4,6.3,40.2,56.5,18.8,68.6,129.2,0.8,1,24.1,1.3,4.3,0.7,1.5,3.1,0,,,,
06.08.13,188.5,163.4,148.3,103.5,255.1,29.8,23.7,29.6,5.6,58.8,192.6,116.3,307.5,7.9,6.1,15.1,145.4,138.2,49.2,239,6.2,38.6,58,19.6,67.7,128.6,0.6,1.1,19.3,1.3,4.1,1,1.4,3.3,0,,,,
07.08.13,163.4,151.5,136.5,94,250.5,27.4,24.1,27.5,5.2,56.9,198,114.8,316.1,8,6.2,15.1,140.4,143,51,245.6,6.2,42.5,57.8,20.8,68.8,129.9,1.1,1.1,20.6,1.2,4.3,1,1.3,3.1,0,,,,
08.08.13,169.9,150.4,136.3,90.8,247.9,31.3,23.3,28.1,5.4,57.5,199.5,115.7,318.2,8,6.2,15.4,146,145.5,52.7,245.3,6.3,41.5,57.7,20.4,68.9,124.7,1.3,1,19.6,1.3,4.7,0.9,1.4,3,0,,,,
09.08.13,181.8,146.5,139.3,89.9,237.2,31.4,22.9,30,5.3,58.5,205.2,116.5,317.3,8.2,6.3,15.4,156.3,147.4,52.5,253.5,6.5,42.6,55.5,19.5,67,124.1,1.2,1.2,21.8,1.3,4.5,1,1.4,3.1,0,,,,
10.08.13,177.7,134.3,144.3,81.5,243.7,31.8,22.7,28.2,4.6,58.6,201.6,110.7,304.3,8.1,6.2,15.1,156.6,146.3,51.6,246,5,43.2,58,19.9,68.5,121.7,1.2,1.2,22.3,1.3,4.1,1.1,1.7,3.1,0,,,,
11.08.13,174,138.7,143.3,82.4,234.6,32.2,24.4,27,5.1,60.1,196,109.1,302.8,7.8,6.1,15,153.7,143.8,53.3,236,5.5,41.3,56.9,18.8,68.4,124.4,1.1,1,22.3,1.4,4.8,1,1.4,3.4,0,,,,
12.08.13,181.6,141.4,138.4,82.4,229.3,31.2,23.1,25.7,4.8,62.1,188.6,111.6,298.4,7.7,6,15,150.6,139.2,50.9,221.3,5.6,41.2,59.2,19.5,69.2,118.4,1.1,1.1,22.1,1.7,4.5,1,2.1,3.2,0,,,,
13.08.13,187.5,151.3,137.6,97.3,236.1,32.1,22.6,26.9,5.6,61.1,197.4,114.8,316.3,7.7,6.1,15.2,135.1,144,55.3,229.6,5.9,41.7,57.5,19.2,68.9,124,1.2,1.1,21.1,1.6,4.7,1,1.4,3.2,0,,,,
14.08.13,183.7,150.5,135.4,93.3,237.8,28.7,23.7,23.2,5.3,64.9,198.8,113,310.5,7.7,6.1,15.2,141.7,147.3,55.6,233.7,5.4,43.4,61,20,69.2,137.5,1.1,1.2,23.7,1.2,4.3,1,1.2,3,0,,,,
15.08.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16.08.13,127.3,118.3,122.5,73.4,231.8,30,20.4,20.4,4.9,65.9,178.7,115.1,283.4,6.8,4.2,9.7,127.5,145.5,53.1,215,4.7,41.8,58.5,19.6,71.5,122.9,0.9,1.4,21.7,1.5,4.3,1,1.5,3.3,0,,,,
17.08.13,130.2,121.8,117.2,83.8,229.2,33.1,22.7,24.9,5.1,61,192.1,116,301.4,7.7,5.5,14,122.7,141.5,55.2,228.4,4.6,40.4,56.8,18.9,70.9,128.6,1.9,1.3,21.7,1.4,4.3,1,1.5,3.2,0,,,,
18.08.13,122.7,121.7,117.7,81.6,225.2,34,23,27.5,4.8,60.2,200.3,114,317.2,7.8,5.5,15,121.5,139.8,55.4,225.3,5,41.5,56.6,18.9,68,128.3,0.9,1.3,22.9,1.3,4.6,1,1.3,3.3,0,,,,
19.08.13,127.7,121.8,120.3,79.9,226.9,33,22.4,26.7,4.5,55.1,197.7,107.7,305.5,6.4,6.3,15.4,120.6,137.2,51.3,219.7,6.4,41.7,55.5,18.5,67.6,121.2,0.9,1.6,22.2,1.3,3.8,1,1.7,3.3,0,,,,
20.08.13,135.4,123.5,129,86.3,227,33.5,23.3,27.5,5,58.7,203.6,106.7,318.1,7.9,6.3,15,130.4,139.8,54.1,242.4,5.8,42.2,58.3,18.6,68.1,120.6,1,1.2,23.5,1.4,4.3,1,1.4,3.7,0,,,,
21.08.13,150.9,121.4,117.4,80.6,225.6,31.8,23,28.2,5.1,54.2,178.1,104.2,313.7,7.4,5.2,14.6,137.9,148.6,55.5,243.5,6.1,42,56.4,17.3,65.5,106.4,0.9,1.4,23.9,1.8,4.1,1,1.6,3.2,0,,,,
22.08.13,160.5,121.7,123.5,86.1,224.2,30.1,22.8,28.6,5.4,55.3,199.3,100,318.5,7.8,5.8,15,144.6,153.4,55.7,246.5,6.2,31.9,52.1,16.7,66.8,101.6,1,1.2,22.2,1.2,4.4,1,1.3,3.2,0,,,,
23.08.13,166.8,124.2,129.6,88.3,225.6,32,23.2,29.3,5.4,55.9,216.3,97.4,320.2,7.6,6.4,14.7,146.4,155.4,56.8,250.7,6.3,36.5,53.5,17.5,69.2,117,1,1.1,22.8,1.1,4.2,1.1,1.2,3.3,0,,,,
24.08.13,169.7,132,141,92.8,227,33.3,21.8,29.6,5.4,58.3,225,101.7,314.8,7.7,6.4,15,156.2,156.4,56.8,254,6.4,39.3,55.4,17.9,72.1,129.1,1.2,1.3,22.7,1.4,4.4,1,1.4,3.3,0,,,,
25.08.13,178.7,140.4,143.6,95.3,227.1,34.8,23.9,29.5,5.4,58.6,222.8,108.7,311.8,7.8,5.7,15.1,163.2,155.1,57.3,253.6,6.3,41,58.5,18.8,67.2,124.5,1.1,1.3,23.7,1.4,4.5,1,1.4,3.3,0,,,,
26.08.13,186.6,142.6,146.9,93.1,229.2,32.4,22.1,27.3,5.1,58.5,218.1,110.4,302.6,6.9,5.7,15.1,161.9,147.7,52.6,251.5,6,40.1,56.1,18,68.6,117.7,0.8,1.3,22,1.7,4.4,1,1.5,3.4,0,,,,
27.08.13,194.9,147.9,151.4,101.8,237.2,34.5,23.3,28,6,65.2,231.3,111.5,313.3,8,15.3,6,166.4,161.8,56.4,250.6,6.5,42.2,58.8,19.1,70.3,117.5,0.9,1.5,20.4,1.4,3.8,1,1.2,3.4,0,,,,
28.08.13,198,153.4,161.6,104.4,236.4,32.8,24,27.9,5.9,62.3,230,112.6,324.1,8.2,6.2,15.2,164.2,164.6,57.8,245.3,5.7,38.3,58.7,18.9,67.9,129.3,0.9,1.1,21,1.6,3.9,1,1.6,3.1,0,,,,
29.08.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
30.08.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
31.08.13,187,159.7,158.5,97,215.2,32.5,24.8,28.1,5.3,59.3,241.4,113.5,333.1,7.9,6.3,15.1,168.2,171.9,58.4,223.7,6.7,40.6,56.7,19.4,73.3,137.5,1.2,1.4,21.7,1.4,5.4,1,1.5,3.9,0,,,,
01.09.13,190.7,161.5,165.9,91.8,212.9,31.1,24.2,30,5.1,61.2,247.9,117,340.2,7.9,6.3,15.2,161,166.1,58,226.3,6.6,39.8,56.2,20.1,68.3,131.1,1.2,1.4,23.1,1.4,4.7,1,1.5,3.1,0,,,,
02.09.13,190.7,159.7,169.3,88.7,205.1,28.1,22.7,28.8,4.7,61.8,246.8,113.5,335.5,7.8,6,15.2,153.2,150,53.1,227.6,6.2,36.4,55.6,20,63.9,120.6,1,1.3,22.7,1.5,4.4,1,1.3,3.5,0,,,,
03.09.13,192.7,163.4,174.1,97.7,217.1,32.6,24.2,29.1,5.6,64.7,258.9,118.6,352,8.9,6.1,15.3,155.4,150.5,57.5,231.1,6.4,38,56.7,19,67.3,121.3,1.1,1.2,21.3,1.5,4,1,1.7,3.4,0,,,,
04.09.13,191.8,164.3,175.7,97.3,219.5,32.5,25.3,28.2,5.7,64.5,264.7,125.8,358.9,8.5,6.3,15.4,154.8,144.2,57.5,241.9,6.6,37.8,56.1,19,66.6,126.7,1.1,1.3,22.4,1.5,4.5,1.1,1.4,3,0,,,,
05.09.13,191.8,164.3,176.2,97.1,221.2,31.5,25.7,29.6,5.7,64.4,267.4,129.5,361.9,7.8,6.3,15.4,155.5,145.8,56.6,240.7,6.5,38.3,55.8,19.7,69.7,127.1,1.2,1.2,21.9,1.7,4.1,1.1,1.7,2.8,0,,,,
06.09.13,190.6,161.4,175.2,98.1,227.6,32.5,25.4,28.1,5.6,62.5,267.1,131.2,361.2,8.2,6.5,15.4,160.5,148.9,57,254.9,6.3,40.5,55.3,20.3,72.6,136.8,1.2,1.2,21.8,1.8,4.3,1.1,1.8,2.8,0,,,,
07.09.13,185.7,162.6,172.1,98,233.9,32.5,24.7,28.5,5.1,67.8,269.6,133.3,353.5,8.3,5.7,15.3,162.9,151,56.4,248.6,5.8,42.9,58.8,20.2,71.1,131,1.1,1.3,21.4,1.4,4.7,1.1,1.4,3.2,0,,,,
08.09.13,184.1,156.8,164.1,94.6,243.8,30.4,24.9,28.7,5.1,67.6,266.1,136.6,362,7.4,6.3,15.4,157.1,146,54,233.5,5.6,41.9,57.6,19.7,73.5,125.6,1.4,1.2,21.6,1.4,4.9,1.1,1.4,3.4,0,,,,
09.09.13,209,149.9,171.8,89.8,226.2,27.6,22.9,26.4,4.3,62.8,261.9,141.9,354.8,6.4,6.3,15.4,140,130,50.3,220.3,5.3,42.3,55.2,19,70.7,124.4,1.2,1.2,21.2,1.4,4.5,1,1.8,3.4,0,,,,
10.09.13,183.7,151.2,181.9,94.8,231,30.2,24.6,27.4,4.8,65.6,268.6,149.7,332.1,5.8,5.4,14.9,131.6,119.1,54.5,217.8,5.4,43,56.8,18.2,71.3,124.4,1.2,1.1,22,1.4,4.6,1,1.4,2.9,0,,,,
11.09.13,186.1,154.4,192.8,96.8,226.1,31,25,28.9,4.9,67.8,277.3,149.8,344.9,6,5.9,15,142.3,124.2,56.2,230.2,5.7,45.1,57.3,19.5,71.8,123.1,1.2,1.4,23.2,1.4,4.3,1,1.6,3.2,0,,,,
12.09.13,190.8,152.3,192.7,98.9,232.4,31,24.4,28.3,5.3,69.2,272.1,156.8,346.1,6,6.3,13.8,140.6,126.1,56.4,228.6,5.9,45.2,58,18.9,72.8,123.3,1,1.2,23.8,1.4,4.3,1.1,1.7,2.9,0,,,,
13.09.13,190.8,158.8,191.4,101.4,238.1,30.8,24.7,27.5,5.3,70.5,259.1,158.4,348.7,6.3,6.3,13.3,145,126.1,56.6,228.6,5.5,43.1,56.8,18.4,74.3,133.9,1.2,1.3,23.4,1.4,4.7,1,1.6,3.1,0,,,,
14.09.13,181.6,156.6,192.6,102.9,239.3,30.1,25.3,28.5,5.3,70.7,260.9,159.6,343,7.3,6.2,15.2,144.6,124.7,56.3,231,6.2,31,58.1,19.5,74.2,128.7,1.1,1.1,22.8,1.4,5,0.9,1.7,2.8,0,,,,
15.09.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
16.09.13,153.4,151.8,192.3,94.4,235.9,30.4,21.6,28.9,3.8,69.7,255.7,152.8,324.1,6.8,6.4,15.4,146.5,113.4,51,222.8,5.8,42.8,56.2,18.8,70.3,110.6,0.8,1.1,23.3,1.3,4.1,0.8,1.5,3.2,0,,,,
17.09.13,112.1,150.1,170.8,96.8,237.4,30.8,17.4,29.2,4.2,66.5,268.4,147.3,322.6,7.7,6.3,14.5,143.5,124.6,48.4,237.5,6.1,41.1,56.8,19.7,72.6,127.2,1.1,1.4,22.9,1.3,4.9,0.9,1.7,3.9,0,,,,
18.09.13,155.3,151.8,175.3,93.9,242.2,30.9,21.3,29.6,4.6,66.9,269.2,145.6,321.6,7,6,14.7,137.5,126.8,47.8,240.5,6.2,41.5,52.9,19.2,70.5,118.1,1,1.4,22.9,1.3,4.9,0.9,1.7,3.9,0,,,,
19.09.13,168.9,160.5,181.7,94.7,245.9,30.8,22.5,29.3,4.8,64.3,256.3,150.1,303.9,7.3,6.2,15.2,134.9,127.3,51.3,243.4,6.3,39.8,53.3,17.9,72.1,123.6,1.3,1.4,24.5,1.3,4.1,1,1.6,3,0,,,,
20.09.13,170.8,158.2,188.1,96.8,242.4,31.4,24.5,30.8,5.1,66,277.2,149.5,303.8,7.9,6.3,15.4,139.5,125,54.5,248,6.4,37.9,55.3,17.7,70.2,122.6,1.3,1.5,25.2,1.3,3.2,1,1.6,3.2,0,,,,
21.09.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
22.09.13,176.8,119.1,167.2,83.7,229.1,32.6,23.8,31.2,4.4,61.8,280.4,119.2,299.7,8,6.6,14.2,128.8,123,55.7,247,6.4,41.5,56.5,20.2,70.6,130.9,1.2,1.4,23.8,1.5,3.3,1.1,1.6,3.2,0,,,,
23.09.13,176.1,105,152.9,78.8,232.5,30.8,22.7,31.3,3.8,61.4,241.6,119.7,291,7.7,5.4,14.7,131.3,116.5,52.4,244.6,6.3,41.3,57.4,19.7,71.8,125.7,1.1,1.3,24.9,1.3,4.4,1,1.4,3.1,0,,,,
24.09.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
25.09.13,163.5,115.7,151.6,96.4,247.7,33.8,24,31.4,4.8,65.3,200.7,124.9,317.5,7.4,5.8,13.5,160.7,139.7,57.9,263.4,6.2,42.4,57.9,20.2,76.1,143.9,1.1,1.4,23.9,1.9,4.1,1,1.6,3.1,0,,,,
26.09.13,160,113.2,147.2,94,244,32.8,24,31.6,4.9,67.2,173.1,129.1,319.4,7.7,6,14.5,164.8,147.8,58.5,261.7,6.4,41.4,57.2,19.5,74.5,136.9,1,1.1,20.3,1.4,4,1,1.3,3.4,0,,,,
27.09.13,158.6,131.6,144.2,92.9,239.9,32.5,24.9,32,5.2,68.8,167.2,131.1,322.6,7.9,6.1,14.2,170.6,152.6,59.2,263.6,6.5,44.1,56.4,19.1,74.7,137.2,1.1,1.1,21.5,1.4,4.4,0.9,1.5,3.5,0,,,,
28.09.13,169.3,133.5,152.6,92,232.5,32.1,24.7,30,5.2,68.8,178.8,133.9,319.9,7.9,6.1,14.8,168.7,156.7,59.7,265.2,6.5,38.4,56.2,19.1,71,133.9,1.1,1.3,21.6,1.4,4.4,1,1.6,3.9,0,,,,
29.09.13,164.6,131.3,141.1,88.2,245.2,32.1,22.9,28.2,4.8,64.2,184.6,134.7,323.9,8,6,14.8,167,156.6,59.3,267.8,6.4,42.5,59.4,19.7,67.4,127.2,1.2,1.2,19.6,1.4,4.6,1.1,1.3,3.7,0,,,,
30.09.13,161.7,120.7,121,84.1,235.5,30.1,22.2,30.3,4.4,62.8,187.8,132.8,317,7,5.9,14.8,155.6,149.4,54.3,255.5,5.8,40.5,55.7,15.7,65,112.6,0.7,1.3,19.2,1.5,4.7,1.3,1.6,3.8,0,,,,
01.10.13,160.5,126.3,122.9,84.5,235.3,29.8,23.5,29.5,4.9,62.8,201.2,135.3,331.8,7.5,5.9,14.8,164.5,157.9,56.4,264.8,6.3,41.4,54.6,18,69.8,111.3,0.8,1.3,20.9,1.5,4.6,1,1.4,3.3,0,,,,
02.10.13,157.5,121.6,132.3,86.3,227.8,31.8,23.6,29.4,4.9,60.4,201.4,133.3,336.6,7.4,5.7,14.3,166.3,158.4,57.1,270,6.5,41.5,54.1,18.8,68,117.3,1.1,1.3,21.1,1.5,4.1,1.1,1.4,3.2,0,,,,
03.10.13,155.5,120,134.9,73.1,224.8,28.7,20.8,30.6,4.3,57,199.6,125.5,333.6,6.8,5.3,14.1,151.4,147.8,55.1,252.1,5.8,42.7,52.5,17.1,69.3,119.7,1.3,1.3,22.4,1.5,4.4,1,1.5,2.8,0,,,,
04.10.13,157.7,124.9,137.5,83.8,217.6,31.4,22.9,29.7,4.5,57.9,209.9,119.5,334.9,7.9,4.8,14.3,137.7,155.5,57.3,258.3,5.9,45.7,56.4,19.3,70.5,118.7,1.2,1.3,23.1,1.3,4.2,1,1.3,2.9,0,,,,
05.10.13,153.4,123.6,132.7,77.7,202,31,23.5,29,4.5,60,210.4,116.8,325,7.8,6,15,134.4,160.3,57.6,262.2,5.8,44.8,57.4,19.6,71.9,119,1.2,1.4,22.9,1.3,4.6,1.1,1.3,2.9,0,,,,
06.10.13,151.6,125.9,138,76.9,191.6,31.8,23.4,30,4.4,59,214.2,121.3,334,8.1,6,14.3,130,158.1,57.2,262.6,5.4,37.6,56.9,18.9,70.5,126.4,1.4,1.3,20,1.5,4.5,1.1,1.3,2.9,0,,,,
07.10.13,147,123,142.9,76.9,199.8,31.3,22.8,29.6,3.9,61.4,214.6,121.9,330.1,7.1,6.1,14.6,115.4,148.5,52.9,255.3,5.7,41.1,55,18.9,71.3,117.2,1.4,1.2,17,1.5,4.6,1.1,1.3,3.4,0,,,,
08.10.13,145.5,125.9,151.3,85.9,206.1,34,24.1,29.3,4.7,59.1,220.7,126.3,348.7,7.8,6.1,14.8,108.8,160.4,57.3,264.9,6.2,44.1,55.4,19.8,70.4,108.9,1.3,1.3,19.4,1.4,4.5,1,1.2,3.4,0,,,,
09.10.13,147,131.4,152.7,89.2,218.4,34.3,25,30.5,4.9,57.3,212.3,125.7,352.5,8.4,6.1,15,111.8,158.6,58.9,254.4,5.9,44.5,54.2,19,67.9,113.2,1.2,1.4,20.2,1.4,4.6,1,1.2,3.5,0,,,,
10.10.13,146.9,136.5,154.3,90.3,218.6,30.9,24.4,32.4,4.7,59.9,201.9,124.9,349.7,8.5,6.1,14.9,102.2,157.6,56.8,246.2,5.9,42.3,55.9,19.3,68.9,120.9,1.5,1.2,21.3,1.4,4.5,1.1,1.4,3.5,0,,,,
11.10.13,143,129.7,157.3,91,234.3,32.4,24.1,32.7,4.7,59.3,202.8,126,345,8.1,6.2,15,125.5,159.8,58,245,6.2,44,55.2,19.8,68.8,126.3,1.3,1.4,22.6,1.4,4,1,1.4,3.7,0,,,,
12.10.13,127.9,101.3,144.9,76.2,217.1,28.5,23.8,31,4.2,60.3,207.2,123,338.3,8.1,6.2,15,130.4,164.8,58.4,251.6,6.1,45,57.6,20.7,66.8,121.9,1.3,1.4,23.3,1.4,3.9,1,1.4,3.9,0,,,,
13.10.13,112.9,102.5,140.6,72.9,217.1,31.2,23.4,31.2,3.9,59.6,205.9,122.4,330.8,8.2,6.2,14.8,136.3,158.7,56.8,251.8,6.1,45,55.6,19.1,64.3,118.8,1.6,1.4,21.1,1.4,4.6,1.1,1.5,3.8,0,,,,
14.10.13,102.6,95.6,134.5,66.5,207.7,28.6,20.7,31,3.5,51.7,192.8,112.6,301.1,7.4,6.2,13.3,130.5,151.9,52,223.9,5.3,27.2,38.5,18.4,69.9,88.4,1,1.8,19.8,1.4,3.2,1,1.5,3.8,0,,,,
15.10.13,107.2,100.7,143.1,76.8,190.6,29.4,22.3,31.1,4,52.3,209.7,113,326.4,8,5,13.9,136.4,150.8,56.1,245.8,5.6,9.6,40.1,19.7,64.7,83.6,0.9,1.3,18.9,1.4,4.2,1,1.4,3.9,0,,,,
16.10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
17.10.13,112.1,115.3,151.1,75.8,211.6,27.4,24.3,35.1,4,58.8,222.8,126.1,344.4,8.4,6.3,14.7,136.2,155.4,57.6,248.9,6.1,31.3,49.8,18.6,55.4,114.6,1.1,1.4,21.5,1.4,4.3,1.1,1.5,3.9,0,,,,
